"","dose","RR","lb","ub"
"1",0,1,1,1
"2",0.0297797797797798,0.998896458129785,0.996684589865656,1.00111323502927
"3",0.0595595595595596,0.997794201908456,0.993380370090465,1.00222764546018
"4",0.0893393393393393,0.996693297536892,0.990087500015142,1.0033431684975
"5",0.119119119119119,0.995593810918903,0.986806136492149,1.00445974106274
"6",0.148898898898899,0.994495807662165,0.983536433907722,1.00557729979367
"7",0.178678678678679,0.993399353079203,0.980278544204144,1.00669578104391
"8",0.208458458458458,0.992304512188413,0.977032616902235,1.00781512088251
"9",0.238238238238238,0.991211349715127,0.97379879912406,1.00893525509361
"10",0.268018018018018,0.990119930092725,0.970577235615848,1.01005611917611
"11",0.297797797797798,0.989030317463782,0.967368068771112,1.01117764834344
"12",0.327577577577578,0.987942575681262,0.964171438653958,1.0122997775233
"13",0.357357357357357,0.986856768309749,0.960987483022589,1.01342244135751
"14",0.387137137137137,0.985772958626726,0.957816337352975,1.01454557420185
"15",0.416916916916917,0.984691209623884,0.95465813486271,1.01566911012599
"16",0.446696696696697,0.983611584008483,0.951513006535015,1.01679298291344
"17",0.476476476476476,0.982534144204743,0.948381081142917,1.01791712606155
"18",0.506256256256256,0.981458952355282,0.945262485273564,1.01904147278156
"19",0.536036036036036,0.980386070322585,0.942157343352689,1.02016595599867
"20",0.565815815815816,0.979315559690524,0.939065777669212,1.02129050835222
"21",0.595595595595596,0.978247481765907,0.935987908399972,1.02241506219587
"22",0.625375375375375,0.977181897580065,0.932923853634577,1.0235395495978
"23",0.655155155155155,0.976118867890485,0.929873729400384,1.02466390234103
"24",0.684934934934935,0.975058453182474,0.926837649687577,1.02578805192374
"25",0.714714714714715,0.974000713670863,0.923815726474361,1.02691192955966
"26",0.744494494494494,0.972945709301745,0.92080806975225,1.0280354661785
"27",0.774274274274274,0.971893499754257,0.917814787551452,1.02915859242639
"28",0.804054054054054,0.970844144442392,0.91483598596634,1.03028123866649
"29",0.833833833833834,0.969797702516846,0.911871769181008,1.03140333497951
"30",0.863613613613614,0.968754232866911,0.908922239494903,1.03252481116435
"31",0.893393393393393,0.967713794122389,0.905987497348532,1.03364559673884
"32",0.923173173173173,0.966676444655555,0.903067641349234,1.03476562094038
"33",0.952952952952953,0.96564224258315,0.900162768297011,1.03588481272683
"34",0.982732732732733,0.964611245768402,0.897272973210426,1.03700310077729
"35",1.01251251251251,0.963583511823093,0.894398349352541,1.03812041349301
"36",1.04229229229229,0.962559098109656,0.891538988256918,1.03923667899836
"37",1.07207207207207,0.961538061743299,0.888694979753646,1.0403518251418
"38",1.10185185185185,0.960520459594175,0.885866411995424,1.04146577949698
"39",1.13163163163163,0.959506348289578,0.883053371483669,1.04257846936382
"40",1.16141141141141,0.958495784216171,0.880255943094657,1.04368982176969
"41",1.19119119119119,0.957488823522254,0.877474210105692,1.04479976347066
"42",1.22097097097097,0.956485522120054,0.874708254221297,1.04590822095274
"43",1.25075075075075,0.955485935688063,0.871958155599426,1.04701512043326
"44",1.28053053053053,0.954490119673391,0.86922399287769,1.04812038786223
"45",1.31031031031031,0.953498129294165,0.866505843199595,1.04922394892385
"46",1.34009009009009,0.95251001954195,0.863803782240789,1.05032572903796
"47",1.36986986986987,0.95152584518421,0.861117884235317,1.05142565336166
"48",1.39964964964965,0.950545660766792,0.858448222001876,1.0525236467909
"49",1.42942942942943,0.94956952061645,0.855794866970067,1.05361963396223
"50",1.45920920920921,0.94859747884339,0.85315788920665,1.05471353925449
"51",1.48898898898899,0.947629589343855,0.850537357441787,1.05580528679067
"52",1.51876876876877,0.946665905802739,0.847933339095279,1.05689480043975
"53",1.54854854854855,0.94570648169622,0.845345900302788,1.05798200381867
"54",1.57832832832833,0.944751370294444,0.84277510594205,1.05906682029429
"55",1.60810810810811,0.943800624664217,0.840221019659068,1.06014917298547
"56",1.63788788788789,0.942854297671743,0.837683703894287,1.06122898476519
"57",1.66766766766767,0.941912441985385,0.835163219908748,1.06230617826274
"58",1.69744744744745,0.940975110078453,0.832659627810224,1.06338067586599
"59",1.72722722722723,0.940042354232029,0.830172986579321,1.06445239972364
